start_date_local,name,distance_km,moving_minutes,pace_min_per_km,average_heartrate,max_heartrate,training_load,km_per_hour
2026-02-15 08:21:43,Morning Run Day#1418,2.00631,21.216666666666665,10.555203715431707,139.0,149.0,44.0,5.673775333857031
2026-02-18 08:44:54,Morning Run Day#1421,2.00569,20.966666666666665,10.423181154888473,133.0,150.0,38.0,5.739653418124007
2026-02-19 08:20:52,Drapetsona Running Day#1422,2.01934,22.133333333333333,10.964912280701753,139.0,150.0,47.0,5.474114457831326
2026-02-23 07:59:25,Morning Run Day#1426,1.56846,16.916666666666668,10.787486515641856,132.0,143.0,28.0,5.563010837438424
2026-02-25 08:18:37,Morning Run Day#1428,2.00266,21.133333333333333,10.548523206751053,134.0,148.0,39.0,5.685785488958991
2026-02-26 08:30:56,Morning Run Day#1429,2.0148,20.666666666666668,10.26904908605463,132.0,143.0,36.0,5.849419354838711
2026-03-01 08:21:39,Morning Run Day#1432,2.09816,21.4,10.19367991845056,130.0,138.0,34.0,5.882691588785048
2026-03-03 08:22:00,Morning Run Day #1434,2.02703,20.25,9.992006394884093,133.0,152.0,37.0,6.006014814814814
2026-03-04 08:16:11,Morning Run Day #1435,2.02837,20.316666666666666,10.01602564102564,139.0,148.0,42.0,5.990264150943396
2026-03-05 08:22:56,Morning Run Day#1436,2.78032,29.683333333333334,10.622477161674103,130.0,148.0,50.0,5.619961819202695
2026-03-06 07:53:29,Morning Run Day#1437,2.02652,20.283333333333335,10.01001001001001,138.0,146.0,42.0,5.994635990139687
2026-03-07 08:18:55,Morning Run Day#1438,2.01227,19.416666666666668,9.656237929702588,143.0,150.0,46.0,6.21817339055794
2026-03-08 08:01:44,Morning Run Day#1439,1.61948,15.383333333333333,9.44822373393802,142.0,149.0,35.0,6.316498374864572
2026-03-11 08:19:58,Drapetsona Running Day#1442,2.00127,20.016666666666666,9.956192751891678,137.0,151.0,39.0,5.998810990840966
2026-03-12 08:18:31,Drapetsona Running Day#1443,2.2644,22.65,9.968102073365232,138.0,149.0,48.0,5.99841059602649
2026-03-13 08:19:52,Drapetsona Running Day#1444,2.07219,18.55,9.062896501721951,143.0,153.0,43.0,6.702501347708894
2026-03-15 08:27:05,Drapetsona Running Day#1446,2.0313499999999998,18.85,9.285051067780874,136.0,145.0,37.0,6.465835543766577
2026-03-16 08:20:26,Drapetsona Running Day#1447,1.4127,13.05,9.238728750923872,136.0,147.0,25.0,6.495172413793104
2026-03-18 08:28:58,Drapetsona Running Day#1449,2.0685100000000003,19.75,9.551098376313275,138.0,143.0,40.0,6.284081012658229
2026-03-21 08:07:02,Drapetsona Running Day#1452,2.01263,21.2,10.488777008600797,136.0,149.0,40.0,5.696122641509435
2026-03-23 08:20:50,Morning Run Day #1454,2.1862199999999996,21.583333333333332,9.850275807722618,136.0,148.0,43.0,6.077522779922779
2026-03-26 08:19:46,Drapetsona Running Day1457,2.00462,19.733333333333334,9.827044025157232,136.0,142.0,39.0,6.095128378378378
2026-03-27 08:22:53,Morning Run Day#1458,2.00635,20.4,10.175010175010176,136.0,143.0,39.0,5.901029411764706
2026-03-29 07:56:41,Drapetsona Running Day#1460,2.05504,21.416666666666668,10.004001600640256,131.0,145.0,36.0,5.757310505836576
2026-03-30 08:27:57,Drapetsona Running Day#1461,2.15683,21.3,9.879470460383322,141.0,153.0,47.0,6.075577464788731
2026-03-31 08:15:49,Drapetsona Running Day#1462,2.00604,19.366666666666667,9.62278675904542,143.0,150.0,46.0,6.214925989672978
2026-04-03 08:12:45,Drapetsona Running Day#1465,2.0045699999999997,20.183333333333334,10.064412238325282,133.0,141.0,35.0,5.959085053674648
2026-04-04 08:10:47,Morning Run Day#1466,3.05775,31.066666666666666,10.150223304912709,138.0,154.0,61.0,5.905525751072961
2026-04-05 08:31:32,Drapetsona Running Day#1466,2.8249899999999997,28.866666666666667,10.224948875255624,139.0,152.0,61.0,5.871803695150115
2026-04-06 08:10:19,Drapetsona Running Day#1467,2.02821,20.033333333333335,9.88533017002768,134.0,160.0,37.0,6.0745058236272875
2026-04-08 11:48:44,Pyrgos Running Day#1469,3.32886,36.733333333333334,11.037527593818986,136.0,155.0,72.0,5.4373393829401095
2026-04-09 09:08:30,Pyrgos Track Running Day#1470,2.1270599999999997,22.016666666666666,10.358400662937642,135.0,142.0,40.0,5.796681302043906
2026-04-11 08:52:55,Morning Run Day#1472,2.3158600000000003,23.383333333333333,10.058338362502514,130.0,140.0,38.0,5.942334996436209
2026-04-13 08:51:25,Pyrgos Running Day#1474,2.01506,20.966666666666665,10.206164523372117,127.0,138.0,31.0,5.766467408585057
2026-04-14 08:34:21,Pyrgos Track Running Day#1475,2.12419,20.8,9.792401096748923,141.0,169.0,47.0,6.1274711538461535
2026-04-16 08:09:16,Morning Run Day#1477,2.0083699999999998,20.05,9.986019572598362,129.0,150.0,32.0,6.010084788029925
2026-04-17 07:47:46,Morning Run Daay#1478,2.06963,21.066666666666666,10.187449062754688,126.0,136.0,30.0,5.89451582278481
2026-04-19 08:24:41,Morning Run Day#1480,4.01241,43.983333333333334,10.907504363001745,130.0,151.0,71.0,5.473541492989769
2026-04-20 08:17:56,Drapetsona Running Day#1481,2.05002,20.316666666666666,9.9147332936744,131.0,143.0,34.0,6.054201804757999
2026-04-21 08:10:36,Drapetsona Running Day#1482,2.23441,22.266666666666666,9.968102073365232,126.0,142.0,32.0,6.020865269461078
2026-04-24 08:02:42,Morning Run #1485,2.02943,20.566666666666666,10.101010101010102,128.0,138.0,30.0,5.920541329011345
2026-04-26 08:28:25,Morning Run Day#1487,2.33673,25.05,10.711225364181663,127.0,143.0,38.0,5.596958083832336
2026-04-28 08:16:10,Morning Run Day#1499,2.0604299999999998,19.716666666666665,9.573042312847024,133.0,146.0,35.0,6.270116652578191
2026-04-29 08:19:47,Morning Run Day#1500,2.0752800000000002,21.233333333333334,10.199918400652795,131.0,152.0,36.0,5.864213500784929
2026-05-01 07:42:41,Morning Run Day#1502,2.03769,20.266666666666666,9.897070467141727,132.0,156.0,36.0,6.032634868421052
2026-05-02 07:35:33,Drapetsona Running Day#1503,2.0911999999999997,20.416666666666668,9.667440061871616,135.0,150.0,39.0,6.145567346938774
2026-05-03 08:21:39,Morning Run,5.00538,54.13333333333333,10.79447322970639,131.0,145.0,91.0,5.547834975369458
2026-05-05 08:30:13,Morning Run,2.42516,25.716666666666665,10.56859015007398,132.0,147.0,44.0,5.6581827608554764
2026-05-07 08:18:57,Morning Run,2.33081,23.316666666666666,10.004001600640256,128.0,143.0,36.0,5.997795568263045
2026-05-08 08:19:07,Morning Run Day#1500new,2.0970500000000003,20.516666666666666,9.780907668231611,137.0,147.0,40.0,6.1327213647441114
2026-05-09 07:45:36,Morning Run,1.57048,16.016666666666666,10.064412238325282,130.0,144.0,26.0,5.883171696149844
2026-05-10 08:22:33,Morning Run Day#1502,3.06827,34.13333333333333,11.1333778668448,124.0,133.0,45.0,5.393443359375
2026-05-11 08:17:43,Morning Run Day#1503,1.0520999999999998,10.65,10.13787510137875,127.0,137.0,16.0,5.92732394366197
2026-05-13 08:15:41,Morning Run #1505,1.82963,18.35,10.040160642570282,133.0,150.0,32.0,5.982441416893733
2026-05-15 08:18:31,Morning Run,1.6957,16.483333333333334,9.735202492211839,140.0,149.0,35.0,6.172416582406471
2026-05-16 08:04:44,Morning Run,2.01419,21.5,10.52188552188552,132.0,145.0,38.0,5.6209953488372095
2026-05-17 08:18:32,Morning Run,3.29383,33.583333333333336,10.449320794148381,132.0,146.0,58.0,5.884758312655086
2026-05-20 08:18:51,Morning Run,2.02711,19.5,9.62278675904542,138.0,150.0,40.0,6.237261538461538
2026-05-21 08:12:23,Morning Run,2.09372,19.833333333333332,9.780907668231611,129.0,139.0,31.0,6.333942857142857
2026-05-22 02:16:48,Early morning Run,2.06163,19.983333333333334,9.74089226573154,135.0,144.0,37.0,6.1900483736447045
2026-05-24 08:36:08,Morning Run,3.1663,33.5,10.582010582010582,129.0,161.0,56.0,5.6709850746268655
2026-05-25 08:27:23,Drapetsona Running Day#1517,1.51198,15.333333333333334,10.058338362502514,129.0,140.0,24.0,5.916443478260869
2026-05-27 08:06:05,Morning Run Day#1519,3.14784,34.1,10.836584308625921,131.0,143.0,57.0,5.538721407624633
2026-05-28 07:58:31,Morning Run  Day#1520,1.8464200000000002,20.1,10.90037061260083,130.0,143.0,32.0,5.511701492537314
2026-05-29 07:58:12,Morning Run,1.13149,11.083333333333334,9.803921568627452,123.0,137.0,15.0,6.125359398496241
2026-05-31 08:08:19,Drapetsona Running Day#1523,3.58594,38.45,10.704345964461572,124.0,142.0,53.0,5.5957451235370606
2026-06-01 08:19:08,Drapetsona Running Day#1524,4.00411,46.81666666666667,11.622501162250115,118.0,134.0,54.0,5.1316468494126015
2026-06-03 07:53:07,Drapetsona Running Day#1526,2.04645,19.516666666666666,9.52925481227368,125.0,143.0,28.0,6.29139197267293
2026-06-06 07:44:40,Drapetsona Running Day#1529,2.73143,27.733333333333334,10.150223304912709,130.0,153.0,45.0,5.90934375
2026-06-07 07:44:47,Drapetsona Running Day#1530,5.0163400000000005,54.36666666666667,10.78050884001725,127.0,145.0,80.0,5.53612017167382
2026-06-09 08:06:04,Drapetsona Running Day#1532,2.64648,28.916666666666668,10.964912280701753,127.0,142.0,44.0,5.491255331412104
2026-06-11 07:50:02,Drapetsona Running Day#1534,5.00408,53.7,10.704345964461572,134.0,153.0,97.0,5.591150837988827
2026-06-12 07:55:25,Drapetsona Running Day#1535,3.03804,32.68333333333333,10.738831615120274,125.0,137.0,45.0,5.577227944926058
2026-06-13 08:16:47,Drapetsona Running Day#1536,3.21808,34.333333333333336,10.663254425250587,122.0,146.0,44.0,5.623829126213591
2026-06-14 07:30:15,IntervalCoach - Aerobic Long Run,5.02316,55.93333333333333,11.125945705384957,127.0,143.0,81.0,5.388371871275328
2026-06-16 07:21:14,IntervalCoach - Progressive Threshold Build,5.00633,55.61666666666667,11.103708638685323,128.0,160.0,88.0,5.400895415043452
